depth,acumulative
1,0.036679734929715296
2,0.14203127926012288
3,0.31486459547785745
4,0.511118091590603
5,0.691327224071378
6,0.8209809050325901
7,0.9010577440029962
8,0.9440742776713926
9,0.9659480128789847
10,0.9765314937085072
11,0.982203804495563
12,0.9854175098616053
13,0.9873807697186799
14,0.9888366024126953
15,0.9900447623247413
16,0.9911743918425042
17,0.9920080221818159
18,0.9927631221268447
19,0.9935242628714337
20,0.9940800164309748
21,0.9947203411843591
22,0.9950888299575332
23,0.9955177267263094
24,0.9959164194972847
25,0.996188255477495
26,0.9963936426625428
27,0.9965869482484702
28,0.9968044170326384
29,0.996949396222084
30,0.9971427018080113
31,0.9972453954005353
32,0.9973722521913
33,0.9974930681825046
34,0.9976018025745887
35,0.9976803329688717
36,0.9977286593653536
37,0.9978132305591968
38,0.9978917609534798
39,0.9979340465504014
40,0.9979521689490821
41,0.9979884137464434
42,0.9980306993433651
43,0.9980911073389673
44,0.9981213113367685
45,0.9981817193323709
46,0.9982481681275334
47,0.9982844129248948
48,0.9983387801209368
49,0.9983629433191777
50,0.9983991881165392
51,0.9984293921143402
52,0.9984595961121414
53,0.9984837593103824
54,0.9985139633081834
55,0.9985260449073039
56,0.9985381265064244
57,0.9985562489051051
58,0.9985864529029063
59,0.9986166569007073
60,0.9986529016980688
61,0.9986951872949904
62,0.998713309693671
63,0.9987253912927915
64,0.9987495544910324
65,0.9987676768897131
66,0.9987978808875143
67,0.9988160032861949
68,0.9988401664844359
69,0.9988462072839961
71,0.9988884928809177
72,0.9989066152795985
73,0.9989186968787188
74,0.9989307784778393
75,0.99894890087652
76,0.9989851456738814
77,0.999027431270803
78,0.9990515944690439
79,0.9990697168677246
80,0.9990757576672848
81,0.9990878392664053
82,0.9990938800659656
83,0.9990999208655258
84,0.9991180432642065
85,0.9991240840637666
86,0.9991361656628871
87,0.9991422064624473
88,0.9991724104602485
89,0.9991784512598088
90,0.9992026144580497
91,0.9992086552576099
92,0.9992207368567304
93,0.9992328184558508
94,0.9992449000549712
95,0.9992509408545315
96,0.999263022453652
98,0.9992992672510134
99,0.9993053080505736
100,0.9993234304492543
102,0.9993415528479349
103,0.9993717568457361
104,0.9993777976452963
105,0.9993838384448566
106,0.9993898792444168
107,0.999395920043977
108,0.9994080016430975
109,0.9994140424426577
110,0.9994321648413383
111,0.9994442464404588
112,0.9994563280395793
113,0.9994623688391395
115,0.9994684096386998
116,0.9994804912378202
117,0.9994865320373805
118,0.9994925728369407
119,0.9994986136365009
120,0.9995046544360612
121,0.9995167360351817
122,0.9995227768347419
123,0.9995288176343021
124,0.9995348584338624
127,0.9995408992334225
128,0.999552980832543
131,0.9995711032312237
132,0.9995892256299044
134,0.9996013072290248
135,0.9996194296277056
137,0.9996435928259464
138,0.9996556744250669
139,0.9996737968237476
141,0.9996798376233078
142,0.9996979600219885
143,0.9997040008215488
146,0.999710041621109
149,0.9997160824206692
150,0.9997221232202295
151,0.9997281640197897
152,0.9997462864184703
153,0.9997583680175908
154,0.999764408817151
155,0.9997704496167112
156,0.9997764904162715
160,0.9997825312158317
161,0.9997946128149522
162,0.9998127352136329
165,0.9998248168127534
169,0.9998308576123136
172,0.9998368984118738
173,0.9998550208105544
176,0.9998671024096749
177,0.9998731432092351
178,0.9998791840087954
179,0.9998852248083556
182,0.9998912656079159
184,0.9998973064074761
185,0.9999033472070363
187,0.999921469605717
188,0.9999275104052773
194,0.9999335512048375
205,0.9999395920043977
210,0.999945632803958
212,0.9999516736035181
213,0.9999577144030783
224,0.9999637552026386
227,0.9999697960021988
231,0.999975836801759
232,0.9999818776013193
237,0.9999879184008795
246,0.9999939592004398
249,1.0
