depth,acumulative
1,0.0763843104291945
2,0.24815838029090123
3,0.45380165415460777
4,0.636756239596799
5,0.7728017251968101
6,0.8598015333164691
7,0.9104164467346149
8,0.9378443803958046
9,0.9524564999299537
10,0.960523773575886
11,0.9655551549749128
12,0.9690840269907254
13,0.9718606483962057
14,0.9741130845793936
15,0.9760936349506389
16,0.9778062831848419
17,0.979297505489172
18,0.9806917917042626
19,0.9818264751050196
20,0.9828682060914373
21,0.9837914227495722
22,0.9846409414220524
23,0.9853825688993173
24,0.9860033582379409
25,0.9865680441550526
26,0.9870666674634017
27,0.9875164907542225
28,0.9879274732147659
29,0.9883192012466246
30,0.9886757401501978
31,0.9889917783589517
32,0.9892822546537622
33,0.9895607799238719
34,0.989812415388405
35,0.9900404807764448
36,0.9902472998983499
37,0.990458766640972
38,0.9906632619525185
39,0.990849830727014
40,0.9910337437182426
41,0.9911977383349699
42,0.9913756758138482
43,0.9915267234871497
44,0.9916681439461088
45,0.99181321610706
46,0.9919626039158196
47,0.9921043563476872
48,0.9922378094568458
49,0.9923563237851285
50,0.9924751700863196
51,0.9925837252273516
52,0.9927035674472677
53,0.9928058151030411
54,0.9929000954090139
55,0.9929917199317199
56,0.993097619289485
57,0.9932021907556168
58,0.99330244657394
59,0.9934030343651715
60,0.9934996384815028
61,0.9935892711667587
62,0.9936706045293056
63,0.993753265783486
64,0.9938382508480248
65,0.993913276725313
66,0.993990958385868
67,0.9940616686153476
68,0.9941337067364606
69,0.9942074047221154
70,0.9942751271954199
71,0.9943398619125491
72,0.9944092442503952
73,0.9944693313468075
74,0.9945264306870445
75,0.9945828660814648
76,0.9946469368527773
77,0.9947090157866397
78,0.9947624634248848
79,0.9948205586838469
80,0.9948769940782672
81,0.9949277859332456
82,0.9949805696256739
83,0.9950316934535607
84,0.995083481227264
85,0.9951326132177005
86,0.9951824091539537
87,0.9952332010089321
88,0.9952826649722769
89,0.9953268173690881
90,0.995375285413708
91,0.9954224255666944
92,0.995467905855139
93,0.9955113943061334
94,0.995544591596969
95,0.9955814405897964
96,0.9956229372033407
97,0.9956627739523433
98,0.995703606620071
99,0.9957417835045318
100,0.9957826161722594
101,0.9958197971379952
102,0.9958543223204641
103,0.9958941590694667
104,0.9959303441164773
105,0.9959681890280297
106,0.996002050264682
107,0.9960345836097008
108,0.9960681128734447
109,0.9960969945164715
110,0.9961305237802154
111,0.9961587414774256
112,0.9961879550933608
113,0.9962214843571046
114,0.9962506979730398
115,0.996279911588975
116,0.996309789150727
117,0.9963393347395706
118,0.9963652286264223
119,0.9963914544861823
120,0.9964210000750259
121,0.996448221853511
122,0.9964757756049044
123,0.9965010055459395
124,0.9965265674598828
125,0.9965461538614757
126,0.9965677321005187
127,0.9965853266646616
128,0.9966062409578879
129,0.9966254953865725
130,0.9966467416527072
131,0.9966696477833837
132,0.9966889022120683
133,0.9967104804511113
134,0.9967313947443377
135,0.9967483253626638
136,0.9967725593849737
137,0.99679148184075
138,0.9968137240256097
139,0.9968316505626609
140,0.9968532288017039
141,0.9968704913929384
142,0.9968890818758063
143,0.9969063444670407
144,0.9969289186248088
145,0.996951492782577
146,0.9969684234009031
147,0.9969903336128545
148,0.9970082601499057
149,0.9970251907682318
150,0.9970421213865579
151,0.9970617077881508
152,0.9970809622168354
153,0.9970952370518946
154,0.9971138275347625
155,0.9971327499905388
156,0.9971536642837652
157,0.9971712588479079
158,0.997187193547509
159,0.9971994765451181
160,0.9972203908383445
161,0.9972389813212124
162,0.9972588996957137
163,0.9972738384765896
164,0.9972874493658321
165,0.9973020561737997
166,0.9973186548192176
167,0.9973402330582606
168,0.9973578276224034
169,0.997376086132363
170,0.9973877051841553
171,0.997407955531565
172,0.9974215664208075
173,0.9974358412558668
174,0.997454763711643
175,0.9974687065737939
176,0.9974866331108451
177,0.9975042276749879
178,0.9975191664558639
179,0.9975317814263813
180,0.997551035855066
181,0.9975663066088503
182,0.9975825732813597
183,0.9975995038996858
184,0.9976164345180119
185,0.9976330331634296
186,0.9976473079984889
187,0.9976609188877315
188,0.9976751937227907
189,0.9976914603953001
190,0.9977030794470925
191,0.9977183502008768
192,0.9977339529275695
193,0.9977475638168121
194,0.9977625025976881
195,0.9977787692701974
196,0.9977940400239818
197,0.9978086468319494
198,0.9978229216670086
199,0.9978401842582431
200,0.9978554550120273
201,0.9978717216845367
202,0.9978889842757712
203,0.9979065788399141
204,0.9979221815666067
205,0.997932804699674
206,0.9979507312367253
207,0.9979693217195931
208,0.9979865843108275
209,0.9980021870375202
210,0.9980161298996711
211,0.9980307367076388
212,0.9980436836510646
213,0.9980626061068408
214,0.9980798686980753
215,0.9980981272080348
216,0.9981197054470778
217,0.9981343122550455
218,0.9981535666837301
219,0.9981718251936896
220,0.9981914115952826
221,0.9982103340510587
222,0.9982312483442851
223,0.9982514986916947
224,0.9982724129849211
225,0.9982946551697809
226,0.9983102578964735
227,0.9983331640271501
228,0.9983554062120098
229,0.9983799722072281
230,0.9984042062295381
231,0.9984291041976646
232,0.9984493545450743
233,0.9984696048924839
234,0.9984998144271442
235,0.9985277001514461
236,0.9985549219299311
237,0.9985927668414836
238,0.9986279559697692
239,0.9986634770709631
240,0.9986953464701652
241,0.9987394988669764
242,0.998788630857413
243,0.9988414145498414
244,0.998901833619162
245,0.9989642445259327
246,0.9990475697259298
247,0.9991501493546114
248,0.9992925657322957
249,0.999532250172128
250,1.0
