count,insert_size
6.0181124363847344e-05,82
6.044551151097023e-05,83
6.226317314744008e-05,84
6.322157655576056e-05,85
6.774920645024e-05,86
6.576630284681835e-05,87
6.986430362722312e-05,88
7.204549759098693e-05,89
7.227683634471947e-05,90
7.247512670506163e-05,91
7.369791726050499e-05,92
7.716799856649288e-05,93
7.938224092364707e-05,94
7.505290138950979e-05,95
7.297085260591705e-05,96
7.931614413686635e-05,97
7.991101521789285e-05,98
8.146428970723981e-05,99
8.119990256011693e-05,100
8.113380577333621e-05,101
8.298451580319642e-05,102
8.648764550257468e-05,103
8.632240353562288e-05,104
8.830530713904453e-05,105
8.952809769448789e-05,106
9.157709808469028e-05,107
9.465059866999385e-05,108
9.34278081145505e-05,109
9.379134044184446e-05,110
9.85833574834468e-05,111
9.732751853461309e-05,112
9.835201872971428e-05,113
0.00010278050344402265,114
0.00010648192350374308,115
0.0001065480202905238,116
0.00010420158435980817,117
0.00010740727851867318,118
0.00011100955339822253,119
0.00011368647326284177,120
0.00011457877988438152,121
0.00012327050734604644,122
0.00012396452360724402,123
0.00012105626498889227,124
0.00012617876596439823,125
0.00012244429751128742,126
0.00012217991036416454,127
0.000131102976579562,128
0.00013427562234503667,129
0.00013758046168407275,130
0.00013781180043780528,131
0.00013972860725444623,132
0.00013929897814037154,133
0.0001425377206926269,134
0.000145842560031663,135
0.00014967617366494487,136
0.00015000665759884848,137
0.00015308015818415205,138
0.00015648414270335925,139
0.00016127615974496158,140
0.00016154054689208446,141
0.00016358954728228685,142
0.0001664317091138579,143
0.00017333882333244333,144
0.00017869266306168183,145
0.00017892400181541434,146
0.00017882485663524327,147
0.0001870869549828335,148
0.00018788011642420217,149
0.0001904909395020407,150
0.0001947211338560069,151
0.0002002071671588068,152
0.00020526357134753205,153
0.0002089319430138621,154
0.00021008863678252475,155
0.00021468236346378492,156
0.00021960657407894872,157
0.00022307665538493662,158
0.00023180143123999192,159
0.00023682478703532678,160
0.00023784928723042797,161
0.00024402933679442548,162
0.00024796209560787845,163
0.0002605865818829963,164
0.00025903330739364936,165
0.0002677250348553143,166
0.0002725170518969166,167
0.00028021732755687076,168
0.00028573640925306105,169
0.00029307315258572116,170
0.0002947586206486296,171
0.0002976999276603717,172
0.0003100930751817571,173
0.0003165044634994871,174
0.00032063551267328224,175
0.0003249979006008099,176
0.00033435059593028203,177
0.0003499494376105324,178
0.00035907079418627205,179
0.0003593682297267853,180
0.00036422634355516836,181
0.00037585937802857544,182
0.0003846172022770211,183
0.00039862972107453413,184
0.0004022319959540835,185
0.0004092713037462304,186
0.0004099322716140376,187
0.00042860461387959155,188
0.00044195616480929736,189
0.0004520028763999671,190
0.0004637681044469356,191
0.00048078802704297155,192
0.0004834979953009811,193
0.0004966512558703448,194
0.0005085817258842652,195
0.0005196859860634264,196
0.0005295013589003636,197
0.0005493303949345802,198
0.000556997622201144,199
0.0005622523167502113,200
0.0005846591274688761,201
0.000598473355906047,202
0.0006087844546438396,203
0.0006203844407238564,204
0.0006441792839649162,205
0.000659084109383969,206
0.0006588858190236268,207
0.0006884971795013903,208
0.0007137131036582357,209
0.0007236937184621247,210
0.0007383672051274451,211
0.00075988170922457,212
0.0007738611796286927,213
0.0007927318122545889,214
0.0008142793647451042,215
0.0008370166593976725,216
0.0008378098208390412,217
0.0008761459571718599,218
0.0008885060562998549,219
0.0009027829622444909,220
0.000937582920484541,221
0.0009485219386967505,222
0.0009730107981990079,223
0.0009999121904187619,224
0.001023178259365576,225
0.001041024391796371,226
0.0010742049787602933,227
0.0010995861448840905,228
0.001122885262224295,229
0.0011393433621326948,230
0.0011865695162875207,231
0.0011900726459868989,232
0.001232011057199267,233
0.001259375126926486,234
0.0012872018741611699,235
0.0013169123798191043,236
0.0013611311301754074,237
0.0013673442281327951,238
0.001413843317633033,239
0.001443586871684358,240
0.0014758421036333504,241
0.0014892927997432273,242
0.0015368494378319567,243
0.0015731696221679633,244
0.0016014920953035027,245
0.001631731375255683,246
0.0016725791894861692,247
0.0017099569224106675,248
0.0017388081698404526,249
0.0017774086933203942,250
0.0018182234591574901,251
0.0018600296767962968,252
0.0018960193771983998,253
0.001950780565046228,254
0.0019839942004035408,255
0.002008945737413263,256
0.002050950245412412,257
0.0021047530298519196,258
0.002128316534339247,259
0.00218991873961888,260
0.0022232976169431445,261
0.002259055978591515,262
0.0023108428110342107,263
0.002347030801796656,264
0.002389299696942928,265
0.002440194222764084,266
0.002493038603795271,267
0.002549914888820082,268
0.002587094331384238,269
0.0026465153427001073,270
0.0026970793845873596,271
0.0027336970044638796,272
0.0027766599158713487,273
0.0028139054552222854,274
0.0028511509945732226,275
0.002902739536655576,276
0.0029617639672507605,277
0.003014641396675338,278
0.003084076071188487,279
0.003098947848214149,280
0.0031754548789128347,281
0.003202686755066492,282
0.003229885582826759,283
0.0032860017548035922,284
0.0033483640731312033,285
0.003365350947333849,286
0.0034324061375228913,287
0.00347622830715851,288
0.0035224960579050154,289
0.003545365546131145,290
0.003605050944594137,291
0.003664372810729835,292
0.0037001311723782056,293
0.0037590895061866097,294
0.003784635914277359,295
0.00382409569598545,296
0.003873172560170136,297
0.003912268809550933,298
0.003955628301679086,299
0.0040017969072454205,300
0.004043768366851179,301
0.004067034435797993,302
0.004112773412250253,303
0.004169550552094893,304
0.004194138556777321,305
0.0042377624360525985,306
0.004261854714834171,307
0.004280890589427019,308
0.004345301908144833,309
0.004364932653818707,310
0.004390049432795381,311
0.004444347943135744,312
0.0044613348173383905,313
0.004494184920368409,314
0.004495672098070975,315
0.004548714769462505,316
0.0045814657273123525,317
0.004609424668120598,318
0.004619570524891438,319
0.004667755082454585,320
0.004682230278759563,321
0.004692772716251088,322
0.004730580078289661,323
0.004719145334176596,324
0.004741188612567967,325
0.004762174342370846,326
0.004782466055912528,327
0.004801799366045889,328
0.00481382898123998,329
0.004851570246491773,330
0.004852396456326531,331
0.004889873334431201,332
0.00485860955428392,333
0.004891525754100719,334
0.0048790334613991624,335
0.004909603225285246,336
0.004914791823047533,337
0.004896152529175369,338
0.004934918294622263,339
0.004925796938046523,340
0.004926854486635015,341
0.004913502935705309,342
0.00495663108907973,343
0.004932968439412232,344
0.004910660773873738,345
0.004943048199396291,346
0.004916014613602976,347
0.004929663600073196,348
0.00492738326092926,349
0.004919418598122184,350
0.004888287011548463,351
0.004910065902792711,352
0.0049120488063961335,353
0.004894929738619926,354
0.004870044298396985,355
0.004874869363831977,356
0.004866772507451339,357
0.0048605263611005605,358
0.004840928663820077,359
0.0048299896456078665,360
0.004829295629346669,361
0.004792711057863539,362
0.004795057493794256,363
0.004779359506933834,364
0.004755498566905993,365
0.004712535655498524,366
0.004733719675661745,367
0.004712634800678695,368
0.004702621137481416,369
0.004676182422769127,370
0.0046575431288969635,371
0.0046671602113735585,372
0.004643728900459792,373
0.004630046865596183,374
0.004586984809008543,375
0.004578921001021295,376
0.004538998541805738,377
0.004543294832946485,378
0.004517682328068956,379
0.004471017996601766,380
0.0044499992184054964,381
0.004425179874969335,382
0.004396824353440405,383
0.004353101328984958,384
0.004337205051764195,385
0.004315327015339775,386
0.004292325333540084,387
0.004280394863526164,388
0.004238720839460919,389
0.0042043505103349435,390
0.004187694120066201,391
0.004148697015865575,392
0.004127876528029648,393
0.004103387668527391,394
0.004079923309220234,395
0.004063233870558102,396
0.004022319959540835,397
0.003970665320671701,398
0.003957280721348605,399
0.003917721794460342,400
0.0039103850511276825,401
0.0038796500452746466,402
0.003824029599198669,403
0.003824459228312744,404
0.0037673185561408096,405
0.003735691243666234,406
0.00373440235632401,407
0.0036703545699334904,408
0.003660506148703163,409
0.0036197574796528477,410
0.00357966977847034,411
0.0035742167935609304,412
0.0035389872062068055,413
0.003500122295579741,414
0.0034499878828065634,415
0.003413205020963092,416
0.0034066944874651907,417
0.0033855435156953597,418
0.0033393418617356347,419
0.0033035835000872643,420
0.003274335671936795,421
0.0032509704578098098,422
0.003229687292466417,423
0.0031923426079353092,424
0.003139762614051245,425
0.0031273694665298595,426
0.0031007324614572285,427
0.0030528453394345957,428
0.003046004322002791,429
0.00300198386200683,430
0.0029931599409716036,431
0.002936812430241038,432
0.002912885393426417,433
0.0028619908676052607,434
0.00285091965581949,435
0.002822927666617854,436
0.0027793037873425777,437
0.0027579545252124043,438
0.002732903843022511,439
0.002690601899482849,440
0.0026810178653996443,441
0.002633494275704305,442
0.0026134669493097463,443
0.002597537623695592,444
0.0025493200177390558,445
0.002518849399033143,446
0.0024979297660170444,447
0.002467690486064864,448
0.0024352039153621393,449
0.002412036991595496,450
0.002388407390321388,451
0.0023697019996624436,452
0.0023116359724755795,453
0.002300895244623712,454
0.002276802965842139,455
0.0022402514427524,456
0.002212259453550764,457
0.002191967740009082,458
0.0021713124941401068,459
0.002135521084098346,460
0.002128019098798734,461
0.002078677847466925,462
0.002029171354168164,463
0.0020218676592288942,464
0.001990636927475003,465
0.0019522016459620135,466
0.0019392797241463823,467
0.0019236478340727415,468
0.0019020672331888358,469
0.001870043339993576,470
0.00183745762411068,471
0.0018268821382257645,472
0.0018030542465913143,473
0.0017791602581700833,474
0.0017371887985643249,475
0.0017291249905770768,476
0.001711642390473576,477
0.0016872526761514894,478
0.0016454464585126827,479
0.0016348709726277672,480
0.001615603759281187,481
0.0015811673333684308,482
0.0015699969764024887,483
0.0015375765024865447,484
0.0015195320796954075,485
0.0015015868020844415,486
0.001474454071110955,487
0.0014521464055724615,488
0.001444049549191823,489
0.0014095470264922862,490
0.0013914365069143684,491
0.0013708473578321735,492
0.0013431858525644413,493
0.001329074188586757,494
0.0013131448629726031,495
0.0012791711145673122,496
0.001274874823426565,497
0.0012622503371514473,498
0.001237860622829361,499
0.0012268224594369802,500
0.0011995905832833228,501
0.0011863712259271785,502
0.0011697809324452172,503
0.001152992348602914,504
0.0011300898119833936,505
0.001115383276924683,506
0.0010986277414757701,507
0.0010863337391345557,508
0.0010672978645417078,509
0.001039933794814489,510
0.0010311759705660434,511
0.0010163702903271616,512
0.0009959463832119185,513
0.0009792569445497862,514
0.0009682518295507959,515
0.0009528843266242782,516
0.0009365253718960494,517
0.0009274370637137001,518
0.0009122678511475244,519
0.0008932319765546766,520
0.0008836148940780815,521
0.0008532103721589495,522
0.000833480481304904,523
0.0008178485912312632,524
0.0008182782203453379,525
0.0007959375064134538,526
0.0007829825362044323,527
0.0007711512113706831,528
0.0007636161776776808,529
0.0007475546584899653,530
0.0007314270425154692,531
0.0007209837502041151,532
0.0007076321992744093,533
0.0006917028736602553,534
0.0006890259537956361,535
0.0006701883695631303,536
0.0006554487861110293,537
0.0006443445259318681,538
0.0006490704461866897,539
0.0006262009579605599,540
0.0006210784569850539,541
0.0005965235006960156,542
0.0005936813388644446,543
0.00059325170975037,544
0.0005753394805327943,545
0.0005616904940625752,546
0.0005480415075923561,547
0.0005440757003855128,548
0.0005338637468278913,549
0.0005205121958981855,550
0.0005183310019344216,551
0.0005023355795334869,552
0.0004994273209151352,553
0.0004943709167264099,554
0.00047645868750883423,555
0.0004696507184704199,556
0.00045428321554390205,557
0.00045550600609934537,558
0.0004478387788327816,559
0.0004377259704553312,560
0.00042529977454055547,561
0.00042328382254374345,562
0.00041535220813005677,563
0.00041029580394133156,564
0.0004007117698581269,565
0.0003926810102642692,566
0.00038623657355314875,567
0.00037100126420019236,568
0.00036525084375026954,569
0.0003549066966190866,570
0.0003452235173557108,571
0.00034122466175547713,572
0.00033216940196651823,573
0.0003344166927170628,574
0.00033055003069039053,575
0.0003237090132585858,576
0.0003160087375986317,577
0.00030678823584272095,578
0.00030500362259964147,579
0.00030288852542265836,580
0.00029013184557397906,581
0.0002859677480067936,582
0.00027767260126581293,583
0.0002768133430376636,584
0.0002714595033084251,585
0.000268154663969389,586
0.0002585706298861843,587
0.0002533159353371169,588
0.0002478959988210977,589
0.0002506059670791073,590
0.0002417159492571002,591
0.00023540370611954125,592
0.0002367917386419364,593
0.0002316361892730401,594
0.00022644759151075345,595
0.00021431883113649095,596
0.00021253421789341147,597
0.00020810573317910308,598
0.00021025387874947657,599
0.00020209092558205738,600
0.00019914961857031528,601
0.0001950516177899105,602
0.00019485332742956833,603
0.0001863268419348552,604
0.000186855616229101,605
0.00018064251827171313,606
0.00017578440444333005,607
0.00017462771067466742,608
0.00016699353180149403,609
0.00016715877376844584,610
0.00015912801417458812,611
0.00015879753024068452,612
0.00015410465837925326,613
0.00015232004513617375,614
0.00014888301222357623,615
0.00015192346441548943,616
0.00014376051124807027,617
0.00014366136606789917,618
0.00013946422010732332,619
0.00013546536450708966,620
0.00013130126693990416,621
0.00012905397618935964,622
0.00012571608845693316,623
0.0001258482820304946,624
0.00012446024950809944,625
0.00012287392662536212,626
0.00011794971601019833,627
0.00011335598932893816,628
0.00011692521581509715,629
0.00011074516625109965,630
0.00011236453752722733,631
0.00010760556887901536,632
0.00010506084258795755,633
0.00010625058475001055,634
0.00010023577715296486,635
0.0001018881968224829,636
9.557595368492395e-05,637
9.669959906019623e-05,638
9.501413099728781e-05,639
9.51132761774589e-05,640
9.005687198873367e-05,641
8.98585816283915e-05,642
8.701641979682046e-05,643
8.242269311556029e-05,644
8.103466059316513e-05,645
8.169562846097235e-05,646
7.79281116144712e-05,647
7.763067607395794e-05,648
7.696970820615072e-05,649
7.442498191509293e-05,650
7.574691765070736e-05,651
7.518509496307123e-05,652
7.287170742574597e-05,653
6.867456146517012e-05,654
6.887285182551228e-05,655
6.619593196089305e-05,656
6.586544802698943e-05,657
6.358510888305453e-05,658
6.173439885319432e-05,659
6.25936570813437e-05,660
6.513838337240149e-05,661
6.12386729523389e-05,662
5.9454059709259405e-05,663
5.9949785610114815e-05,664
5.842955951415821e-05,665
5.849565630093894e-05,666
5.5190816961902837e-05,667
5.5554349289196806e-05,668
5.162159047574385e-05,669
5.383583283289804e-05,670
5.353839729238479e-05,671
5.020050955995833e-05,672
4.9109912578076414e-05,673
5.086147742776555e-05,674
4.623470235311501e-05,675
4.656518628701862e-05,676
4.547458930513671e-05,677
4.187231442558736e-05,678
4.187231442558736e-05,679
4.491276661750057e-05,680
4.240108871983314e-05,681
4.0980007804047614e-05,682
4.216974996610061e-05,683
3.757602328484043e-05,684
3.903015259401632e-05,685
3.9658072068433177e-05,686
3.741078131788863e-05,687
3.522958735412481e-05,688
3.714639417076574e-05,689
3.6882007023642854e-05,690
3.6485426302958524e-05,691
3.43042323391947e-05,692
3.532873253429589e-05,693
3.605579718888383e-05,694
3.2883151423409175e-05,695
3.2651812669676646e-05,696
3.3213635357312784e-05,697
3.169340926135618e-05,698
3.463471627309831e-05,699
3.146207050762365e-05,700
3.2651812669676646e-05,701
3.096634460676824e-05,702
2.868600546283333e-05,703
2.799198920163575e-05,704
2.561250487752976e-05,705
2.6802247039582755e-05,706
2.6207375958556257e-05,707
2.5678601664310483e-05,708
2.660395667924059e-05,709
2.7165779366876725e-05,710
2.4257520748524958e-05,711
2.4092278781573153e-05,712
2.3133875373252685e-05,713
2.3034730193081604e-05,714
2.4125327174963517e-05,715
2.3497407700546658e-05,716
2.4158375568353877e-05,717
2.2539004292226187e-05,718
2.2175471964932217e-05,719
2.187803642441897e-05,720
2.065524586897561e-05,721
2.2109375178151497e-05,722
2.09196330160985e-05,723
2.065524586897561e-05,724
1.953160049370334e-05,725
1.9002826199457565e-05,726
1.9630745673874423e-05,727
1.9399406920141895e-05,728
1.953160049370334e-05,729
1.9035874592847925e-05,730
1.8672342265553952e-05,731
1.8341858331650343e-05,732
1.758174528367204e-05,733
1.8143567971308178e-05,734
1.6491148301790128e-05,735
1.6392003121619047e-05,736
1.68546806290841e-05,737
1.6226761154667242e-05,738
1.619371276127688e-05,739
1.6358954728228687e-05,740
1.4673486665320275e-05,741
1.6325906334838323e-05,742
1.784613243079493e-05,743
1.6425051515009407e-05,744
1.5929325614153993e-05,745
1.576408364720219e-05,746
1.7713938857233484e-05,747
1.4871777025662441e-05,748
1.2227905554433563e-05,749
1.2921921815631144e-05,750
1.4409099518197387e-05,751
1.2062663587481758e-05,752
9.848421230327572e-06,753
9.617082476595045e-06,754
1.0377195524573348e-05,755
9.385743722862518e-06,756
8.923066215397464e-06,757
8.493437101322773e-06,758
8.592582281493855e-06,759
7.964662807076997e-06,760
7.799420840125192e-06,761
7.667227266563747e-06,762
8.030759593857719e-06,763
7.601130479783025e-06,764
7.435888512831221e-06,765
7.336743332660137e-06,766
7.336743332660137e-06,767
7.006259398756528e-06,768
7.039307792146889e-06,769
7.10540457892761e-06,770
7.006259398756528e-06,771
7.204549759098694e-06,772
6.675775464852918e-06,773
6.047855990436059e-06,774
6.047855990436059e-06,775
6.312243137558947e-06,776
5.089452582115591e-06,777
5.5851784829710055e-06,778
7.10540457892761e-06,779
6.477485104510752e-06,780
6.180049563997503e-06,781
5.5851784829710055e-06,782
5.5851784829710055e-06,783
5.0564041887252295e-06,784
5.948710810264976e-06,785
5.254694549067396e-06,786
5.122500975505952e-06,787
5.2877429424577564e-06,788
5.684323663142089e-06,789
5.0564041887252295e-06,790
5.419936516019201e-06,791
5.221646155677035e-06,792
4.957259008554147e-06,793
4.164097567185483e-06,794
5.089452582115591e-06,795
4.098000780404762e-06,796
4.329339534137289e-06,797
4.098000780404762e-06,798
3.9988556002336784e-06,799
5.3207913358481175e-06,800
4.2962911407469275e-06,801
4.197145960575844e-06,802
4.494581501089093e-06,803
3.7014200597204298e-06,804
3.965807206843317e-06,805
4.131049173795123e-06,806
4.164097567185483e-06,807
3.866662026672235e-06,808
3.5361780927686247e-06,809
3.7675168465011515e-06,810
3.37093612581682e-06,811
4.329339534137289e-06,812
3.602274879549347e-06,813
3.205694158865015e-06,814
3.734468453110791e-06,815
3.139597372084293e-06,816
2.776065044790322e-06,817
3.007403798522849e-06,818
3.470081305987903e-06,819
3.007403798522849e-06,820
3.172645765474654e-06,821
3.271790945645737e-06,822
2.776065044790322e-06,823
2.5777746844481564e-06,824
3.37093612581682e-06,825
2.5447262910577953e-06,826
3.0735005853035713e-06,827
2.5777746844481564e-06,828
2.9413070117421273e-06,829
3.0735005853035713e-06,830
3.04045219191321e-06,831
3.304839339036098e-06,832
2.908258618351766e-06,833
2.4455811108867124e-06,834
2.3464359307156295e-06,835
2.7430166513999615e-06,836
2.974355405132488e-06,837
2.4786295042770735e-06,838
2.6438714712288782e-06,839
2.7430166513999615e-06,840
2.4455811108867124e-06,841
2.1481455703734638e-06,842
2.6769198646192393e-06,843
2.2472907505445467e-06,844
2.3133875373252684e-06,845
1.949855210031298e-06,846
2.6438714712288782e-06,847
2.5447262910577953e-06,848
2.2803391439349078e-06,849
2.1150971769831027e-06,850
2.0159519968120198e-06,851
2.4455811108867124e-06,852
2.2803391439349078e-06,853
2.1481455703734638e-06,854
2.5116778976674346e-06,855
2.181193963763825e-06,856
1.7185164562987709e-06,857
2.1481455703734638e-06,858
1.949855210031298e-06,859
1.916806816640937e-06,860
1.68546806290841e-06,861
1.68546806290841e-06,862
1.68546806290841e-06,863
1.949855210031298e-06,864
1.520226095956605e-06,865
1.817661636469854e-06,866
2.181193963763825e-06,867
1.454129309175883e-06,868
1.652419669518049e-06,869
1.8507100298602149e-06,870
1.8837584232505758e-06,871
1.2888873422240782e-06,872
2.5116778976674346e-06,873
1.2888873422240782e-06,874
1.553274489346966e-06,875
1.586322882737327e-06,876
1.487177702566244e-06,877
1.2888873422240782e-06,878
1.949855210031298e-06,879
1.586322882737327e-06,880
1.3219357356144391e-06,881
1.68546806290841e-06,882
1.487177702566244e-06,883
1.68546806290841e-06,884
1.520226095956605e-06,885
1.1566937686626342e-06,886
1.0905969818819124e-06,887
1.0905969818819124e-06,888
1.3549841290048002e-06,889
1.1897421620529953e-06,890
1.2888873422240782e-06,891
1.652419669518049e-06,892
1.1566937686626342e-06,893
1.3219357356144391e-06,894
1.3219357356144391e-06,895
1.0905969818819124e-06,896
1.0575485884915513e-06,897
1.1236453752722733e-06,898
1.1566937686626342e-06,899
1.2888873422240782e-06,900
1.0575485884915513e-06,901
1.388032522395161e-06,902
8.923066215397464e-07,903
9.914518017108293e-07,904
1.2558389488337173e-06,905
9.253550149301074e-07,906
1.0905969818819124e-06,907
9.253550149301074e-07,908
9.584034083204684e-07,909
1.1566937686626342e-06,910
1.1566937686626342e-06,911
9.914518017108293e-07,912
1.0575485884915513e-06,913
9.914518017108293e-07,914
9.914518017108293e-07,915
1.0575485884915513e-06,916
9.914518017108293e-07,917
8.592582281493854e-07,918
1.2558389488337173e-06,919
